Date,Close
1/2/2020 16:00:00,1.2
1/3/2020 16:00:00,1.15
1/6/2020 16:00:00,1.17
1/7/2020 16:00:00,1.16
1/8/2020 16:00:00,1.19
1/9/2020 16:00:00,1.38
1/10/2020 16:00:00,1.54
1/13/2020 16:00:00,1.42
1/14/2020 16:00:00,1.36
1/15/2020 16:00:00,1.37
1/16/2020 16:00:00,1.44
1/17/2020 16:00:00,1.52
1/21/2020 16:00:00,1.48
1/22/2020 16:00:00,1.48
1/23/2020 16:00:00,1.53
1/24/2020 16:00:00,1.55
1/27/2020 16:00:00,1.46
1/28/2020 16:00:00,1.56
1/29/2020 16:00:00,1.55
1/30/2020 16:00:00,1.47
1/31/2020 16:00:00,1.48
2/3/2020 16:00:00,1.49
2/4/2020 16:00:00,1.54
2/5/2020 16:00:00,1.51
2/6/2020 16:00:00,1.46
2/7/2020 16:00:00,1.45
2/10/2020 16:00:00,1.47
2/11/2020 16:00:00,1.69
2/12/2020 16:00:00,1.82
2/13/2020 16:00:00,1.86
2/14/2020 16:00:00,2.46
2/18/2020 16:00:00,2.58
2/19/2020 16:00:00,2.73
2/20/2020 16:00:00,2.86
2/21/2020 16:00:00,3.1
2/24/2020 16:00:00,3.29
2/25/2020 16:00:00,2.93
2/26/2020 16:00:00,2.65
2/27/2020 16:00:00,2.42
2/28/2020 16:00:00,2.5
3/2/2020 16:00:00,2.72
3/3/2020 16:00:00,2.47
3/4/2020 16:00:00,2.54
3/5/2020 16:00:00,2.46
3/6/2020 16:00:00,2.51
3/9/2020 16:00:00,2.45
3/10/2020 16:00:00,2.18
3/11/2020 16:00:00,1.74
3/12/2020 16:00:00,1.37
3/13/2020 16:00:00,1.45
3/16/2020 16:00:00,1.55
3/17/2020 16:00:00,1.52
3/18/2020 16:00:00,1.43
3/19/2020 16:00:00,1.41
3/20/2020 16:00:00,1.4
3/23/2020 16:00:00,1.38
3/24/2020 16:00:00,1.68
3/25/2020 16:00:00,1.72
3/26/2020 16:00:00,1.81
3/27/2020 16:00:00,1.8
3/30/2020 16:00:00,1.82
3/31/2020 16:00:00,1.98
4/1/2020 16:00:00,1.91
4/2/2020 16:00:00,1.92
4/3/2020 16:00:00,1.82
4/6/2020 16:00:00,1.75
4/7/2020 16:00:00,1.81
4/8/2020 16:00:00,1.94
4/9/2020 16:00:00,1.91
4/13/2020 16:00:00,2.17
4/14/2020 16:00:00,2.35
4/15/2020 16:00:00,2.31
4/16/2020 16:00:00,2.35
4/17/2020 16:00:00,2.43
4/20/2020 16:00:00,2.27
4/21/2020 16:00:00,2.62
4/22/2020 16:00:00,2.61
4/23/2020 16:00:00,2.47
4/24/2020 16:00:00,2.47
4/27/2020 16:00:00,2.35
4/28/2020 16:00:00,2.2
4/29/2020 16:00:00,2.29
4/30/2020 16:00:00,2.19
5/1/2020 16:00:00,2.04
5/4/2020 16:00:00,2.24
5/5/2020 16:00:00,2.34
5/6/2020 16:00:00,2.4
5/7/2020 16:00:00,2.41
5/8/2020 16:00:00,2.32
5/11/2020 16:00:00,2.34
5/12/2020 16:00:00,2.22
5/13/2020 16:00:00,2.25
5/14/2020 16:00:00,2.27
5/15/2020 16:00:00,2.27
5/18/2020 16:00:00,2.37
5/19/2020 16:00:00,2.52
5/20/2020 16:00:00,2.61
5/21/2020 16:00:00,2.65
5/22/2020 16:00:00,2.34
5/26/2020 16:00:00,2.15
5/27/2020 16:00:00,2.08
5/28/2020 16:00:00,1.98
5/29/2020 16:00:00,1.99
6/1/2020 16:00:00,1.98
6/2/2020 16:00:00,2.22
6/3/2020 16:00:00,2.22
6/4/2020 16:00:00,2.09
6/5/2020 16:00:00,2.19
6/8/2020 16:00:00,2.19
6/9/2020 16:00:00,2.13
6/10/2020 16:00:00,2
6/11/2020 16:00:00,1.96
6/12/2020 16:00:00,1.94
6/15/2020 16:00:00,2.28
6/16/2020 16:00:00,2.17
6/17/2020 16:00:00,2.39
6/18/2020 16:00:00,2.44
6/19/2020 16:00:00,2.3
6/22/2020 16:00:00,2.25
6/23/2020 16:00:00,2.31
6/24/2020 16:00:00,2.34
6/25/2020 16:00:00,2.23
6/26/2020 16:00:00,2.16
6/29/2020 16:00:00,2.11
6/30/2020 16:00:00,2.11
7/1/2020 16:00:00,2.09
7/2/2020 16:00:00,2.05
7/6/2020 16:00:00,2.03
7/7/2020 16:00:00,2.08
7/8/2020 16:00:00,2.1
7/9/2020 16:00:00,1.98
7/10/2020 16:00:00,2.03
7/13/2020 16:00:00,2.02
7/14/2020 16:00:00,2.09
7/15/2020 16:00:00,2.09
7/16/2020 16:00:00,2.04
7/17/2020 16:00:00,2.05
7/20/2020 16:00:00,2.16
7/21/2020 16:00:00,2.14
7/22/2020 16:00:00,2.11
7/23/2020 16:00:00,2.04
7/24/2020 16:00:00,2.06
7/27/2020 16:00:00,2.09
7/28/2020 16:00:00,2.02
7/29/2020 16:00:00,2.01
7/30/2020 16:00:00,2.03
7/31/2020 16:00:00,1.99
8/3/2020 16:00:00,2.01
8/4/2020 16:00:00,1.98
8/5/2020 16:00:00,1.97
8/6/2020 16:00:00,2.04
8/7/2020 16:00:00,2.07
8/10/2020 16:00:00,2.09
8/11/2020 16:00:00,2.03
8/12/2020 16:00:00,2.01
8/13/2020 16:00:00,2.17
8/14/2020 16:00:00,2.17
8/17/2020 16:00:00,2.12
8/18/2020 16:00:00,2.09
8/19/2020 16:00:00,2.04
8/20/2020 16:00:00,2.03
8/21/2020 16:00:00,1.96
8/24/2020 16:00:00,1.93
8/25/2020 16:00:00,1.94
8/26/2020 16:00:00,1.99
8/27/2020 16:00:00,1.91
8/28/2020 16:00:00,1.92
8/31/2020 16:00:00,1.97
9/1/2020 16:00:00,1.97
9/2/2020 16:00:00,1.94
9/3/2020 16:00:00,1.89
9/4/2020 16:00:00,1.89
