Date,Close
4/15/2020 16:00:00,7.9
4/16/2020 16:00:00,7.63
4/17/2020 16:00:00,8.19
4/20/2020 16:00:00,7.72
4/21/2020 16:00:00,7.47
4/22/2020 16:00:00,7.22
4/23/2020 16:00:00,7.19
4/24/2020 16:00:00,7.41
4/27/2020 16:00:00,8.12
4/28/2020 16:00:00,8.9
4/29/2020 16:00:00,9.69
4/30/2020 16:00:00,9.51
5/1/2020 16:00:00,8.64
5/4/2020 16:00:00,8.48
5/5/2020 16:00:00,8.27
5/6/2020 16:00:00,7.84
5/7/2020 16:00:00,8.16
5/8/2020 16:00:00,8.72
5/11/2020 16:00:00,8
5/12/2020 16:00:00,7.29
5/13/2020 16:00:00,6.93
5/14/2020 16:00:00,7.32
5/15/2020 16:00:00,7.31
5/18/2020 16:00:00,8.89
5/19/2020 16:00:00,9.08
5/20/2020 16:00:00,9.5
5/21/2020 16:00:00,9.87
5/22/2020 16:00:00,9.39
5/26/2020 16:00:00,10.19
5/27/2020 16:00:00,10.7
5/28/2020 16:00:00,10.26
5/29/2020 16:00:00,9.83
6/1/2020 16:00:00,10.43
6/2/2020 16:00:00,10.58
6/3/2020 16:00:00,11.05
6/4/2020 16:00:00,11.96
6/5/2020 16:00:00,13.08
6/8/2020 16:00:00,14.88
6/9/2020 16:00:00,14.21
6/10/2020 16:00:00,12.8
6/11/2020 16:00:00,11.31
6/12/2020 16:00:00,11.59
6/15/2020 16:00:00,11.55
6/16/2020 16:00:00,11.9
6/17/2020 16:00:00,11.19
6/18/2020 16:00:00,11
6/19/2020 16:00:00,10.71
6/22/2020 16:00:00,10.33
6/23/2020 16:00:00,10.56
6/24/2020 16:00:00,10.01
6/25/2020 16:00:00,10.01
6/26/2020 16:00:00,9.5
6/29/2020 16:00:00,10.13
6/30/2020 16:00:00,9.89
7/1/2020 16:00:00,9.8
7/2/2020 16:00:00,9.63
7/6/2020 16:00:00,9.61
7/7/2020 16:00:00,9
7/8/2020 16:00:00,9.11
7/9/2020 16:00:00,9.05
7/10/2020 16:00:00,9.65
7/13/2020 16:00:00,9.35
7/14/2020 16:00:00,9
7/15/2020 16:00:00,10.16
7/16/2020 16:00:00,9.68
7/17/2020 16:00:00,9.16
7/20/2020 16:00:00,8.85
7/21/2020 16:00:00,9.37
7/22/2020 16:00:00,9.21
7/23/2020 16:00:00,9.2
7/24/2020 16:00:00,8.53
7/27/2020 16:00:00,8.31
7/28/2020 16:00:00,8.43
7/29/2020 16:00:00,8.74
7/30/2020 16:00:00,8.58
7/31/2020 16:00:00,8.27
8/3/2020 16:00:00,8.08
8/4/2020 16:00:00,8.67
8/5/2020 16:00:00,8.39
8/6/2020 16:00:00,8.35
8/7/2020 16:00:00,8.92
8/10/2020 16:00:00,9.85
8/11/2020 16:00:00,9.93
8/12/2020 16:00:00,9.59
8/13/2020 16:00:00,9.31
8/14/2020 16:00:00,9.46
8/17/2020 16:00:00,8.83
8/18/2020 16:00:00,8.52
8/19/2020 16:00:00,8.59
8/20/2020 16:00:00,8.9
8/21/2020 16:00:00,8.78
8/24/2020 16:00:00,9.31
8/25/2020 16:00:00,9.3
8/26/2020 16:00:00,9.11
8/27/2020 16:00:00,9.57
8/28/2020 16:00:00,9.98
8/31/2020 16:00:00,9.49
9/1/2020 16:00:00,9.62
9/2/2020 16:00:00,9.76
9/3/2020 16:00:00,9.93
9/4/2020 16:00:00,10.59
9/8/2020 16:00:00,10.46
9/9/2020 16:00:00,10.47
9/10/2020 16:00:00,10.19
9/11/2020 16:00:00,10.09
9/14/2020 16:00:00,10.99
9/15/2020 16:00:00,11.16
9/16/2020 16:00:00,11.34
9/17/2020 16:00:00,11.19
9/18/2020 16:00:00,10.76
9/21/2020 16:00:00,9.93
9/22/2020 16:00:00,9.54
9/23/2020 16:00:00,9.19
9/24/2020 16:00:00,9.21
9/25/2020 16:00:00,9.8
9/28/2020 16:00:00,10.21
9/29/2020 16:00:00,10.13
9/30/2020 16:00:00,9.99
10/1/2020 16:00:00,10.39
10/2/2020 16:00:00,10.59
10/5/2020 16:00:00,10.55
10/6/2020 16:00:00,10.53
10/7/2020 16:00:00,10.89
10/8/2020 16:00:00,11.08
10/9/2020 16:00:00,10.79
10/12/2020 16:00:00,10.87
10/13/2020 16:00:00,10.45
10/14/2020 16:00:00,9.93
10/15/2020 16:00:00,10.08
10/16/2020 16:00:00,9.96
10/19/2020 16:00:00,9.63
10/20/2020 16:00:00,9.95
10/21/2020 16:00:00,9.92
10/22/2020 16:00:00,10.44
10/23/2020 16:00:00,10.8
10/26/2020 16:00:00,10.3
10/27/2020 16:00:00,9.94
10/28/2020 16:00:00,9.49
10/29/2020 16:00:00,9.96
10/30/2020 16:00:00,9.93
11/2/2020 16:00:00,10.17
11/3/2020 16:00:00,10.79
11/4/2020 16:00:00,10.48
11/5/2020 16:00:00,10.9
11/6/2020 16:00:00,10.3
11/9/2020 16:00:00,14.45
11/10/2020 16:00:00,14.38
11/11/2020 16:00:00,13.35
11/12/2020 16:00:00,13.13
11/13/2020 16:00:00,14.21
11/16/2020 16:00:00,14.48
11/17/2020 16:00:00,15.01
11/18/2020 16:00:00,14.85
11/19/2020 16:00:00,15.5
11/20/2020 16:00:00,15.04
11/23/2020 16:00:00,15.81
11/24/2020 16:00:00,16.76
11/25/2020 16:00:00,16.9
11/27/2020 13:00:00,16.72
11/30/2020 16:00:00,16.32
12/1/2020 16:00:00,16.82
12/2/2020 16:00:00,17.2
12/3/2020 16:00:00,17.61
12/4/2020 16:00:00,18.14
12/7/2020 16:00:00,17.6
12/8/2020 16:00:00,17.7
12/9/2020 16:00:00,18.15
12/10/2020 16:00:00,18.16
12/11/2020 16:00:00,17.63
12/14/2020 16:00:00,16.69
12/15/2020 16:00:00,17.33
12/16/2020 16:00:00,17.41
12/17/2020 16:00:00,17.24
12/18/2020 16:00:00,17.04
12/21/2020 16:00:00,16.74
12/22/2020 16:00:00,16.57
12/23/2020 16:00:00,16.98
12/24/2020 13:00:00,17.19
12/28/2020 16:00:00,17.51
12/29/2020 16:00:00,17.16
12/30/2020 16:00:00,17.29
