Date,Close
1/2/2019 16:00:00,32.48
1/3/2019 16:00:00,30.06
1/4/2019 16:00:00,32.04
1/7/2019 16:00:00,32.95
1/8/2019 16:00:00,32.42
1/9/2019 16:00:00,33.42
1/10/2019 16:00:00,32.04
1/11/2019 16:00:00,31.8
1/14/2019 16:00:00,31.71
1/15/2019 16:00:00,32.1
1/16/2019 16:00:00,32.84
1/17/2019 16:00:00,33.58
1/18/2019 16:00:00,33.97
1/22/2019 16:00:00,32.74
1/23/2019 16:00:00,31.65
1/24/2019 16:00:00,33.66
1/25/2019 16:00:00,34.98
1/28/2019 16:00:00,36.57
1/29/2019 16:00:00,36.29
1/30/2019 16:00:00,36.34
1/31/2019 16:00:00,35.77
2/1/2019 16:00:00,36.11
2/4/2019 16:00:00,36.78
2/5/2019 16:00:00,36.93
2/6/2019 16:00:00,36.76
2/7/2019 16:00:00,36.17
2/8/2019 16:00:00,36
2/11/2019 16:00:00,36.59
2/12/2019 16:00:00,35.75
2/13/2019 16:00:00,36.21
2/14/2019 16:00:00,36.11
2/15/2019 16:00:00,35.05
2/19/2019 16:00:00,35.47
2/20/2019 16:00:00,35.06
2/21/2019 16:00:00,34.98
2/22/2019 16:00:00,35.49
2/25/2019 16:00:00,35.9
2/26/2019 16:00:00,36.25
2/27/2019 16:00:00,35.69
2/28/2019 16:00:00,35.63
3/1/2019 16:00:00,34.64
3/4/2019 16:00:00,33.72
3/5/2019 16:00:00,33.23
3/6/2019 16:00:00,32.76
3/7/2019 16:00:00,32.22
3/8/2019 16:00:00,31.91
3/11/2019 16:00:00,32.05
3/12/2019 16:00:00,30.92
3/13/2019 16:00:00,31.84
3/14/2019 16:00:00,32.13
3/15/2019 16:00:00,31.43
3/18/2019 16:00:00,31.38
3/19/2019 16:00:00,31.59
3/20/2019 16:00:00,30.96
3/21/2019 16:00:00,31.45
3/22/2019 16:00:00,30.57
3/25/2019 16:00:00,30.21
3/26/2019 16:00:00,30.21
3/27/2019 16:00:00,30.94
3/28/2019 16:00:00,30.9
3/29/2019 16:00:00,31.76
4/1/2019 16:00:00,32.35
4/2/2019 16:00:00,32.99
4/3/2019 16:00:00,33.71
4/4/2019 16:00:00,33.93
4/5/2019 16:00:00,34.06
4/8/2019 16:00:00,33.88
4/9/2019 16:00:00,33.31
4/10/2019 16:00:00,34.02
4/11/2019 16:00:00,34.81
4/12/2019 16:00:00,34.69
4/15/2019 16:00:00,33.75
4/16/2019 16:00:00,34.03
4/17/2019 16:00:00,34.38
4/18/2019 16:00:00,34.37
4/22/2019 16:00:00,33.48
4/23/2019 16:00:00,33.97
4/24/2019 16:00:00,33.99
4/25/2019 16:00:00,33.41
4/26/2019 16:00:00,33.06
4/29/2019 16:00:00,33.77
4/30/2019 16:00:00,34.18
5/1/2019 16:00:00,33.91
5/2/2019 16:00:00,33.95
5/3/2019 16:00:00,34.79
5/6/2019 16:00:00,34.75
5/7/2019 16:00:00,33.91
5/8/2019 16:00:00,33.75
5/9/2019 16:00:00,33.95
5/10/2019 16:00:00,33.99
5/13/2019 16:00:00,32.14
5/14/2019 16:00:00,32.34
5/15/2019 16:00:00,32.16
5/16/2019 16:00:00,32.32
5/17/2019 16:00:00,31.74
5/20/2019 16:00:00,30.96
5/21/2019 16:00:00,31.3
5/22/2019 16:00:00,29.92
5/23/2019 16:00:00,29.5
5/24/2019 16:00:00,29.17
5/28/2019 16:00:00,28.73
5/29/2019 16:00:00,28.41
5/30/2019 16:00:00,28.17
5/31/2019 16:00:00,27.23
6/3/2019 16:00:00,27.2
6/4/2019 16:00:00,29.12
6/5/2019 16:00:00,30.36
6/6/2019 16:00:00,30.38
6/7/2019 16:00:00,30.92
6/10/2019 16:00:00,30.76
6/11/2019 16:00:00,30.58
6/12/2019 16:00:00,31.1
6/13/2019 16:00:00,33.09
6/14/2019 16:00:00,32.68
6/17/2019 16:00:00,32.56
6/18/2019 16:00:00,32.52
6/19/2019 16:00:00,33.21
6/20/2019 16:00:00,32.15
6/21/2019 16:00:00,31.57
6/24/2019 16:00:00,31.82
