Date,Close
5/8/2020 16:00:00,25.43
5/11/2020 16:00:00,24.78
5/12/2020 16:00:00,24.04
5/13/2020 16:00:00,22.53
5/14/2020 16:00:00,24.06
5/15/2020 16:00:00,23.36
5/18/2020 16:00:00,25.41
5/19/2020 16:00:00,23.95
5/20/2020 16:00:00,24.52
5/21/2020 16:00:00,24.46
5/22/2020 16:00:00,24.17
5/26/2020 16:00:00,26.26
5/27/2020 16:00:00,27.95
5/28/2020 16:00:00,27.22
5/29/2020 16:00:00,26.47
6/1/2020 16:00:00,27.09
6/2/2020 16:00:00,27.4
6/3/2020 16:00:00,28.83
6/4/2020 16:00:00,30.22
6/5/2020 16:00:00,31.67
6/8/2020 16:00:00,33.32
6/9/2020 16:00:00,32.63
6/10/2020 16:00:00,29.71
6/11/2020 16:00:00,26.79
6/12/2020 16:00:00,27.97
6/15/2020 16:00:00,28.21
6/16/2020 16:00:00,28.52
6/17/2020 16:00:00,27.45
6/18/2020 16:00:00,27.55
6/19/2020 16:00:00,27.6
6/22/2020 16:00:00,27.35
6/23/2020 16:00:00,27.23
6/24/2020 16:00:00,26.12
6/25/2020 16:00:00,27.37
6/26/2020 16:00:00,25.34
6/29/2020 16:00:00,25.7
6/30/2020 16:00:00,25.6
7/1/2020 16:00:00,25.09
7/2/2020 16:00:00,25.34
7/6/2020 16:00:00,25.49
7/7/2020 16:00:00,24.46
7/8/2020 16:00:00,24.55
7/9/2020 16:00:00,24.04
7/10/2020 16:00:00,25.47
7/13/2020 16:00:00,25.41
7/14/2020 16:00:00,24.25
7/15/2020 16:00:00,25.35
7/16/2020 16:00:00,25.46
7/17/2020 16:00:00,24.95
7/20/2020 16:00:00,24.57
7/21/2020 16:00:00,26.2
7/22/2020 16:00:00,26.26
7/23/2020 16:00:00,26.35
7/24/2020 16:00:00,26.26
7/27/2020 16:00:00,25.49
7/28/2020 16:00:00,25.53
7/29/2020 16:00:00,25.78
7/30/2020 16:00:00,24.65
7/31/2020 16:00:00,24.26
8/3/2020 16:00:00,24.29
8/4/2020 16:00:00,24.22
8/5/2020 16:00:00,24.4
8/6/2020 16:00:00,24.24
8/7/2020 16:00:00,25.07
8/10/2020 16:00:00,24.7
8/11/2020 16:00:00,25.32
8/12/2020 16:00:00,25.19
8/13/2020 16:00:00,25.02
8/14/2020 16:00:00,25.3
8/17/2020 16:00:00,24.47
8/18/2020 16:00:00,24.04
8/19/2020 16:00:00,24.07
8/20/2020 16:00:00,23.75
8/21/2020 16:00:00,23.64
8/24/2020 16:00:00,24.49
8/25/2020 16:00:00,24.61
8/26/2020 16:00:00,24.04
8/27/2020 16:00:00,24.59
8/28/2020 16:00:00,24.69
8/31/2020 16:00:00,24.15
9/1/2020 16:00:00,24.05
9/2/2020 16:00:00,24.57
9/3/2020 16:00:00,24.52
9/4/2020 16:00:00,24.79
9/8/2020 16:00:00,23.97
9/9/2020 16:00:00,23.84
9/10/2020 16:00:00,23.95
9/11/2020 16:00:00,24.27
9/14/2020 16:00:00,24.81
9/15/2020 16:00:00,24.88
9/16/2020 16:00:00,25.71
9/17/2020 16:00:00,25.11
9/18/2020 16:00:00,25.13
9/21/2020 16:00:00,24.04
9/22/2020 16:00:00,23.65
9/23/2020 16:00:00,22.83
9/24/2020 16:00:00,23.32
9/25/2020 16:00:00,23.64
9/28/2020 16:00:00,23.82
9/29/2020 16:00:00,23.26
9/30/2020 16:00:00,23.51
10/1/2020 16:00:00,23.56
10/2/2020 16:00:00,23.99
10/5/2020 16:00:00,24.45
10/6/2020 16:00:00,24.18
10/7/2020 16:00:00,24.81
10/8/2020 16:00:00,25.3
10/9/2020 16:00:00,25.3
10/12/2020 16:00:00,25.68
10/13/2020 16:00:00,24.74
10/14/2020 16:00:00,23.25
10/15/2020 16:00:00,22.95
10/16/2020 16:00:00,22.86
10/19/2020 16:00:00,22.54
10/20/2020 16:00:00,22.81
10/21/2020 16:00:00,22.7
10/22/2020 16:00:00,23.25
10/23/2020 16:00:00,23.28
10/26/2020 16:00:00,22.7
10/27/2020 16:00:00,21.82
10/28/2020 16:00:00,21.18
10/29/2020 16:00:00,21.14
10/30/2020 16:00:00,21.45
11/2/2020 16:00:00,21.9
11/3/2020 16:00:00,22.09
11/4/2020 16:00:00,21.88
11/5/2020 16:00:00,22.33
11/6/2020 16:00:00,21.91
11/9/2020 16:00:00,24.22
11/10/2020 16:00:00,24.19
11/11/2020 16:00:00,24.19
11/12/2020 16:00:00,23.81
11/13/2020 16:00:00,24.07
11/16/2020 16:00:00,24.9
11/17/2020 16:00:00,25.04
11/18/2020 16:00:00,25.06
11/19/2020 16:00:00,26.16
11/20/2020 16:00:00,25.48
11/23/2020 16:00:00,26.3
11/24/2020 16:00:00,28.61
11/25/2020 16:00:00,28.59
11/27/2020 13:00:00,28.46
11/30/2020 16:00:00,27.35
12/1/2020 16:00:00,28.06
12/2/2020 16:00:00,28.87
12/3/2020 16:00:00,29.16
12/4/2020 16:00:00,29.55
12/7/2020 16:00:00,29.34
12/8/2020 16:00:00,28.94
12/9/2020 16:00:00,29.05
12/10/2020 16:00:00,29.49
12/11/2020 16:00:00,29.08
12/14/2020 16:00:00,28.64
12/15/2020 16:00:00,29.73
12/16/2020 16:00:00,29.65
12/17/2020 16:00:00,29.47
12/18/2020 16:00:00,29.01
12/21/2020 16:00:00,29.55
12/22/2020 16:00:00,28.96
12/23/2020 16:00:00,30.35
12/24/2020 13:00:00,29.84
12/28/2020 16:00:00,29.93
12/29/2020 16:00:00,29.78
12/30/2020 16:00:00,29.75
