Date,Close
8/26/2020 16:00:00,32.3
8/27/2020 16:00:00,32.8
8/28/2020 16:00:00,33.8
8/31/2020 16:00:00,33.63
9/1/2020 16:00:00,34.3
9/2/2020 16:00:00,34.37
9/3/2020 16:00:00,33.41
9/4/2020 16:00:00,33.24
9/8/2020 16:00:00,34.32
9/9/2020 16:00:00,35.01
9/10/2020 16:00:00,35.98
9/11/2020 16:00:00,36.98
9/14/2020 16:00:00,37.95
9/15/2020 16:00:00,37.47
9/16/2020 16:00:00,37.66
9/17/2020 16:00:00,37.06
9/18/2020 16:00:00,37.12
9/21/2020 16:00:00,36.49
9/22/2020 16:00:00,34.4
9/23/2020 16:00:00,33.55
9/24/2020 16:00:00,33.35
9/25/2020 16:00:00,34.46
9/28/2020 16:00:00,35.56
9/29/2020 16:00:00,35.43
9/30/2020 16:00:00,36.48
10/1/2020 16:00:00,37.14
10/2/2020 16:00:00,37.72
10/5/2020 16:00:00,37.14
10/6/2020 16:00:00,36.26
10/7/2020 16:00:00,36.78
10/8/2020 16:00:00,37.34
10/9/2020 16:00:00,37.27
10/12/2020 16:00:00,36.26
10/13/2020 16:00:00,35.56
10/14/2020 16:00:00,35.11
10/15/2020 16:00:00,34.26
10/16/2020 16:00:00,33.72
10/19/2020 16:00:00,34.22
10/20/2020 16:00:00,36.31
10/21/2020 16:00:00,35.2
10/22/2020 16:00:00,36.7
10/23/2020 16:00:00,36.75
10/26/2020 16:00:00,35.49
10/27/2020 16:00:00,34.16
10/28/2020 16:00:00,33.65
10/29/2020 16:00:00,34.06
10/30/2020 16:00:00,33.41
11/2/2020 16:00:00,34.81
11/3/2020 16:00:00,35.77
11/4/2020 16:00:00,40.99
11/5/2020 16:00:00,41.96
11/6/2020 16:00:00,44.87
11/9/2020 16:00:00,48.18
11/10/2020 16:00:00,47
11/11/2020 16:00:00,46.23
11/12/2020 16:00:00,46.4
11/13/2020 16:00:00,47.61
11/16/2020 16:00:00,49.21
11/17/2020 16:00:00,48.89
11/18/2020 16:00:00,49.11
11/19/2020 16:00:00,49.26
11/20/2020 16:00:00,48.43
11/23/2020 16:00:00,50.04
11/24/2020 16:00:00,51.26
11/25/2020 16:00:00,50.8
11/27/2020 13:00:00,50.72
11/30/2020 16:00:00,49.66
12/1/2020 16:00:00,49.63
12/2/2020 16:00:00,53.09
12/3/2020 16:00:00,52.52
12/4/2020 16:00:00,54.86
12/7/2020 16:00:00,53.8
12/8/2020 16:00:00,53.01
12/9/2020 16:00:00,53.79
12/10/2020 16:00:00,54.35
12/11/2020 16:00:00,52.63
12/14/2020 16:00:00,51.46
12/15/2020 16:00:00,51
12/16/2020 16:00:00,50.49
12/17/2020 16:00:00,50.63
12/18/2020 16:00:00,50.62
12/21/2020 16:00:00,51.8
12/22/2020 16:00:00,53.78
12/23/2020 16:00:00,53.71
12/24/2020 13:00:00,52.88
12/28/2020 16:00:00,51.97
12/29/2020 16:00:00,52.27
12/30/2020 16:00:00,53.15
